SEASON,NAME_TEAM,N_PLAY,SCORE_FAVOR,SCORE_AGAINST,WINS,DRAWS,LOSES,POINTS
2014-15,Rayo Vallecano,27,3,1,1,0,0,3
2014-15,UD Almería,27,0,0,0,1,0,1
2014-15,Málaga CF,27,2,0,1,0,0,3
2014-15,Real Madrid CF,27,2,0,1,0,0,3
2014-15,Sevilla FC,27,3,0,1,0,0,3
2014-15,Getafe CF,27,0,1,0,0,1,0
2014-15,Elche CF,28,0,4,0,0,1,0
2014-15,Athletic Club Bilbao,28,2,1,1,0,0,3
2014-15,Atlético Madrid,28,2,0,1,0,0,3
2014-15,Granada CF,28,0,0,0,1,0,1
2014-15,Levante UD,28,0,1,0,0,1,0
2014-15,Rayo Vallecano,28,1,0,1,0,0,3
2014-15,FC Barcelona,28,2,1,1,0,0,3
2014-15,RCD La Coruña,28,0,0,0,1,0,1
2014-15,Real Sociedad,28,3,1,1,0,0,3
2014-15,Villarreal CF,28,0,2,0,0,1,0
2014-15,SD Eibar,29,1,2,0,0,1,0
2014-15,UD Almería,29,1,4,0,0,1,0
2014-15,Córdoba CF,29,0,2,0,0,1,0
2014-15,Málaga CF,29,1,1,0,1,0,1
2014-15,Sevilla FC,29,2,0,1,0,0,3
2014-15,RC Celta Vigo,29,0,1,0,0,1,0
2014-15,Getafe CF,29,2,1,1,0,0,3
2014-15,Real Madrid CF,29,9,1,1,0,0,3
2014-15,Valencia CF,29,0,0,0,1,0,1
2014-15,RCD Español,29,1,1,0,1,0,1
2014-15,Atlético Madrid,30,2,0,1,0,0,3
2014-15,SD Eibar,30,1,0,1,0,0,3
2014-15,Levante UD,30,1,2,0,0,1,0
2014-15,FC Barcelona,30,4,0,1,0,0,3
2014-15,Granada CF,30,1,1,0,1,0,1
2014-15,RCD La Coruña,30,1,1,0,1,0,1
2014-15,Rayo Vallecano,30,0,2,0,0,1,0
2014-15,Athletic Club Bilbao,30,1,1,0,1,0,1
2014-15,Elche CF,30,0,1,0,0,1,0
2014-15,Villarreal CF,30,0,3,0,0,1,0
2014-15,UD Almería,31,3,0,1,0,0,3
2014-15,RC Celta Vigo,31,6,1,1,0,0,3
2014-15,Málaga CF,31,2,2,0,1,0,1
2014-15,Real Madrid CF,31,3,0,1,0,0,3
2014-15,Sevilla FC,31,2,2,0,1,0,1
2014-15,Córdoba CF,31,0,2,0,0,1,0
2014-15,RCD Español,31,1,0,1,0,0,3
2014-15,Getafe CF,31,1,1,0,1,0,1
2014-15,Real Sociedad,31,2,2,0,1,0,1
2014-15,Valencia CF,31,3,0,1,0,0,3
2014-15,Levante UD,32,2,2,0,1,0,1
2014-15,Athletic Club Bilbao,32,4,0,1,0,0,3
2014-15,FC Barcelona,32,2,0,1,0,0,3
2014-15,RCD La Coruña,32,1,2,0,0,1,0
2014-15,Real Madrid CF,32,3,1,1,0,0,3
2014-15,SD Eibar,32,0,1,0,0,1,0
2014-15,Granada CF,32,1,1,0,1,0,1
2014-15,Rayo Vallecano,32,2,0,1,0,0,3
2014-15,Villarreal CF,32,0,0,0,1,0,1
2014-15,Elche CF,32,1,0,1,0,0,3
2014-15,Córdoba CF,33,0,1,0,0,1,0
2014-15,Atlético Madrid,33,3,0,1,0,0,3
2014-15,RCD Español,33,0,2,0,0,1,0
2014-15,Getafe CF,33,0,1,0,0,1,0
2014-15,Real Sociedad,33,0,0,0,1,0,1
2014-15,UD Almería,33,2,0,1,0,0,3
2014-15,RC Celta Vigo,33,2,4,0,0,1,0
2014-15,Málaga CF,33,1,1,0,1,0,1
2014-15,Sevilla FC,33,2,0,1,0,0,3
2014-15,Valencia CF,33,4,0,1,0,0,3
2014-15,Athletic Club Bilbao,34,1,1,0,1,0,1
2014-15,FC Barcelona,34,6,0,1,0,0,3
2014-15,Levante UD,34,1,0,1,0,0,3
2014-15,RC Celta Vigo,34,1,0,1,0,0,3
2014-15,SD Eibar,34,1,3,0,0,1,0
2014-15,Elche CF,34,4,0,1,0,0,3
2014-15,Real Madrid CF,34,3,0,1,0,0,3
2014-15,Villarreal CF,34,0,1,0,0,1,0
2014-15,Granada CF,34,1,2,0,0,1,0
2014-15,Rayo Vallecano,34,1,1,0,1,0,1
2014-15,Real Sociedad,35,3,0,1,0,0,3
2014-15,Atlético Madrid,35,0,0,0,1,0,1
2014-15,Córdoba CF,35,0,8,0,0,1,0
2014-15,RCD La Coruña,35,1,1,0,1,0,1
2014-15,Sevilla FC,35,2,3,0,0,1,0
2014-15,RCD Español,35,1,1,0,1,0,1
2014-15,Getafe CF,35,1,2,0,0,1,0
2014-15,Málaga CF,35,1,2,0,0,1,0
2014-15,Valencia CF,35,3,1,1,0,0,3
2014-15,UD Almería,35,2,2,0,1,0,1
2014-15,SD Eibar,36,0,2,0,0,1,0
2014-15,Athletic Club Bilbao,36,1,1,0,1,0,1
2014-15,FC Barcelona,36,2,0,1,0,0,3
2014-15,Granada CF,36,2,0,1,0,0,3
2014-15,Real Madrid CF,36,2,2,0,1,0,1
2014-15,UD Almería,36,1,2,0,0,1,0
2014-15,RC Celta Vigo,36,1,1,0,1,0,1
2014-15,Levante UD,36,2,2,0,1,0,1
2014-15,Villarreal CF,36,1,0,1,0,0,3
2014-15,Rayo Vallecano,36,2,0,1,0,0,3
2014-15,Atlético Madrid,37,0,1,0,0,1,0
2014-15,Córdoba CF,37,1,2,0,0,1,0
2014-15,Elche CF,37,2,3,0,0,1,0
2014-15,RCD Español,37,1,4,0,0,1,0
2014-15,Getafe CF,37,1,1,0,1,0,1
2014-15,RCD La Coruña,37,2,0,1,0,0,3
2014-15,Sevilla FC,37,2,1,1,0,0,3
2014-15,Real Sociedad,37,0,3,0,0,1,0
2014-15,Valencia CF,37,1,1,0,1,0,1
2014-15,Villarreal CF,37,2,1,1,0,0,3
2014-15,UD Almería,38,2,3,0,0,1,0
2014-15,Athletic Club Bilbao,38,4,0,1,0,0,3
2014-15,FC Barcelona,38,2,2,0,1,0,1
2014-15,RC Celta Vigo,38,3,2,1,0,0,3
2014-15,SD Eibar,38,3,0,1,0,0,3
2014-15,Granada CF,38,0,0,0,1,0,1
2014-15,Levante UD,38,0,0,0,1,0,1
2014-15,Málaga CF,38,2,3,0,0,1,0
2014-15,Real Madrid CF,38,7,3,1,0,0,3
2014-15,Rayo Vallecano,38,2,4,0,0,1,0
2015-16,Málaga CF,1,0,0,0,1,0,1
2015-16,Atlético Madrid,1,1,0,1,0,0,3
2015-16,RCD Español,1,1,0,1,0,0,3
2015-16,RCD La Coruña,1,0,0,0,1,0,1
2015-16,Rayo Vallecano,1,0,0,0,1,0,1
2015-16,Athletic Club Bilbao,1,0,1,0,0,1,0
2015-16,Real Betis,1,1,1,0,1,0,1
2015-16,Levante UD,1,1,2,0,0,1,0
2015-16,Sporting Gijón,1,0,0,0,1,0,1
2015-16,Granada CF,1,1,3,0,0,1,0
2015-16,Villarreal CF,2,3,1,1,0,0,3
2015-16,FC Barcelona,2,1,0,1,0,0,3
2015-16,RC Celta Vigo,2,3,0,1,0,0,3
2015-16,Real Madrid CF,2,5,0,1,0,0,3
2015-16,Real Sociedad,2,0,0,0,1,0,1
2015-16,SD Eibar,2,2,0,1,0,0,3
2015-16,Getafe CF,2,1,2,0,0,1,0
2015-16,UD Las Palmas,2,0,0,0,1,0,1
2015-16,Sevilla FC,2,0,3,0,0,1,0
2015-16,Valencia CF,2,1,1,0,1,0,1
2015-16,Levante UD,3,1,1,0,1,0,1
2015-16,Atlético Madrid,3,1,2,0,0,1,0
2015-16,Real Betis,3,1,0,1,0,0,3
2015-16,RCD Español,3,0,6,0,0,1,0
2015-16,Sporting Gijón,3,0,1,0,0,1,0
2015-16,Athletic Club Bilbao,3,3,1,1,0,0,3
2015-16,RC Celta Vigo,3,3,3,0,1,0,1
2015-16,Granada CF,3,1,3,0,0,1,0
2015-16,Málaga CF,3,0,0,0,1,0,1
2015-16,Rayo Vallecano,3,1,3,0,0,1,0
2015-16,Getafe CF,4,1,0,1,0,0,3
2015-16,SD Eibar,4,0,2,0,0,1,0
2015-16,Real Madrid CF,4,1,0,1,0,0,3
2015-16,Real Sociedad,4,2,3,0,0,1,0
2015-16,Valencia CF,4,0,0,0,1,0,1
2015-16,FC Barcelona,4,4,1,1,0,0,3
2015-16,RCD La Coruña,4,2,3,0,0,1,0
2015-16,UD Las Palmas,4,0,1,0,0,1,0
2015-16,Sevilla FC,4,1,2,0,0,1,0
2015-16,Villarreal CF,4,3,1,1,0,0,3
2015-16,Atlético Madrid,5,2,0,1,0,0,3
2015-16,RCD Español,5,1,0,1,0,0,3
2015-16,Granada CF,5,0,3,0,0,1,0
2015-16,Athletic Club Bilbao,5,1,2,0,0,1,0
2015-16,RC Celta Vigo,5,4,1,1,0,0,3
2015-16,UD Las Palmas,5,2,0,1,0,0,3
2015-16,Levante UD,5,2,2,0,1,0,1
2015-16,Málaga CF,5,0,1,0,0,1,0
2015-16,Rayo Vallecano,5,2,1,1,0,0,3
2015-16,Real Betis,5,1,2,0,0,1,0
2015-16,Valencia CF,6,1,0,1,0,0,3
2015-16,FC Barcelona,6,2,1,1,0,0,3
2015-16,SD Eibar,6,1,1,0,1,0,1
2015-16,Real Madrid CF,6,0,0,0,1,0,1
2015-16,Sevilla FC,6,3,2,1,0,0,3
2015-16,Villarreal CF,6,1,0,1,0,0,3
2015-16,Getafe CF,6,3,0,1,0,0,3
2015-16,RCD La Coruña,6,3,0,1,0,0,3
2015-16,Real Sociedad,6,0,0,0,1,0,1
2015-16,Sporting Gijón,6,1,2,0,0,1,0
2015-16,RC Celta Vigo,7,0,0,0,1,0,1
2015-16,RCD Español,7,1,2,0,0,1,0
2015-16,Granada CF,7,1,1,0,1,0,1
2015-16,UD Las Palmas,7,0,2,0,0,1,0
2015-16,Málaga CF,7,3,1,1,0,0,3
2015-16,Sevilla FC,7,2,1,1,0,0,3
2015-16,Athletic Club Bilbao,7,3,1,1,0,0,3
2015-16,Atlético Madrid,7,1,1,0,1,0,1
2015-16,Levante UD,7,1,0,1,0,0,3
2015-16,Rayo Vallecano,7,0,2,0,0,1,0
2015-16,FC Barcelona,8,5,2,1,0,0,3
2015-16,Real Betis,8,1,3,0,0,1,0
2015-16,SD Eibar,8,1,1,0,1,0,1
2015-16,Real Madrid CF,8,3,0,1,0,0,3
2015-16,Valencia CF,8,3,0,1,0,0,3
2015-16,Getafe CF,8,4,0,1,0,0,3
2015-16,RCD La Coruña,8,2,2,0,1,0,1
2015-16,Real Sociedad,8,0,2,0,0,1,0
2015-16,Villarreal CF,8,1,2,0,0,1,0
2015-16,Sporting Gijón,8,3,3,0,1,0,1
2015-16,Rayo Vallecano,9,3,0,1,0,0,3
2015-16,RC Celta Vigo,9,1,3,0,0,1,0
2015-16,Granada CF,9,1,1,0,1,0,1
2015-16,Málaga CF,9,2,0,1,0,0,3
2015-16,Sevilla FC,9,5,0,1,0,0,3
2015-16,Atlético Madrid,9,2,1,1,0,0,3
2015-16,FC Barcelona,9,3,1,1,0,0,3
2015-16,UD Las Palmas,9,0,0,0,1,0,1
2015-16,Levante UD,9,0,4,0,0,1,0
2015-16,Athletic Club Bilbao,9,3,0,1,0,0,3
2015-16,RCD La Coruña,10,1,1,0,1,0,1
2015-16,Getafe CF,10,0,2,0,0,1,0
2015-16,Real Madrid CF,10,3,1,1,0,0,3
2015-16,Real Sociedad,10,2,3,0,0,1,0
2015-16,Valencia CF,10,3,0,1,0,0,3
2015-16,Villarreal CF,10,2,1,1,0,0,3
2015-16,Real Betis,10,1,3,0,0,1,0
2015-16,SD Eibar,10,1,0,1,0,0,3
2015-16,RCD Español,10,1,1,0,1,0,1
2015-16,Sporting Gijón,10,1,0,1,0,0,3
2015-16,UD Las Palmas,11,2,0,1,0,0,3
2015-16,RC Celta Vigo,11,1,5,0,0,1,0
2015-16,SD Eibar,11,3,1,1,0,0,3
2015-16,Levante UD,11,1,1,0,1,0,1
2015-16,Málaga CF,11,0,1,0,0,1,0
2015-16,Rayo Vallecano,11,2,1,1,0,0,3
2015-16,Athletic Club Bilbao,11,2,1,1,0,0,3
2015-16,Atlético Madrid,11,1,0,1,0,0,3
2015-16,FC Barcelona,11,3,0,1,0,0,3
2015-16,Sevilla FC,11,3,2,1,0,0,3
2015-16,RCD Español,12,2,0,1,0,0,3
2015-16,RCD La Coruña,12,2,0,1,0,0,3
2015-16,Real Madrid CF,12,0,4,0,0,1,0
2015-16,Real Sociedad,12,2,0,1,0,0,3
2015-16,Valencia CF,12,1,1,0,1,0,1
2015-16,Real Betis,12,0,1,0,0,1,0
2015-16,Granada CF,12,2,0,1,0,0,3
2015-16,Sporting Gijón,12,0,3,0,0,1,0
2015-16,Villarreal CF,12,1,1,0,1,0,1
2015-16,Getafe CF,12,1,1,0,1,0,1
2015-16,Levante UD,13,0,1,0,0,1,0
2015-16,Atlético Madrid,13,1,0,1,0,0,3
2015-16,FC Barcelona,13,4,0,1,0,0,3
2015-16,RC Celta Vigo,13,2,1,1,0,0,3
2015-16,UD Las Palmas,13,0,2,0,0,1,0
2015-16,Málaga CF,13,2,2,0,1,0,1
2015-16,SD Eibar,13,0,2,0,0,1,0
2015-16,Getafe CF,13,2,0,1,0,0,3
2015-16,Sevilla FC,13,1,0,1,0,0,3
2015-16,Rayo Vallecano,13,0,3,0,0,1,0
2015-16,Real Betis,14,1,1,0,1,0,1
2015-16,Granada CF,14,0,2,0,0,1,0
2015-16,RCD La Coruña,14,1,1,0,1,0,1
2015-16,Real Madrid CF,14,4,1,1,0,0,3
2015-16,Valencia CF,14,1,1,0,1,0,1
2015-16,Athletic Club Bilbao,14,0,0,0,1,0,1
2015-16,Real Sociedad,14,2,1,1,0,0,3
2015-16,Sporting Gijón,14,3,1,1,0,0,3
2015-16,Villarreal CF,14,2,1,1,0,0,3
2015-16,RCD Español,14,1,1,0,1,0,1
2015-16,Getafe CF,15,1,1,0,1,0,1
2015-16,FC Barcelona,15,2,2,0,1,0,1
2015-16,RC Celta Vigo,15,1,0,1,0,0,3
2015-16,UD Las Palmas,15,1,0,1,0,0,3
2015-16,Levante UD,15,1,2,0,0,1,0
2015-16,Sevilla FC,15,2,0,1,0,0,3
2015-16,Atlético Madrid,15,2,1,1,0,0,3
2015-16,SD Eibar,15,1,1,0,1,0,1
2015-16,Rayo Vallecano,15,1,2,0,0,1,0
2015-16,Villarreal CF,15,1,0,1,0,0,3
2015-16,Real Betis,16,0,0,0,1,0,1
2015-16,RCD Español,16,1,0,1,0,0,3
2015-16,RCD La Coruña,16,2,0,1,0,0,3
2015-16,Valencia CF,16,2,2,0,1,0,1
2015-16,Athletic Club Bilbao,16,2,0,1,0,0,3
2015-16,Granada CF,16,0,2,0,0,1,0
2015-16,Málaga CF,16,1,0,1,0,0,3
2015-16,Real Madrid CF,16,10,2,1,0,0,3
2015-16,Real Sociedad,16,0,2,0,0,1,0
2015-16,FC Barcelona,16,4,0,1,0,0,3
2015-16,RC Celta Vigo,17,0,1,0,0,1,0
2015-16,SD Eibar,17,2,0,1,0,0,3
2015-16,Getafe CF,17,0,0,0,1,0,1
2015-16,UD Las Palmas,17,4,1,1,0,0,3
2015-16,Levante UD,17,0,1,0,0,1,0
2015-16,Real Madrid CF,17,3,1,1,0,0,3
2015-16,Sevilla FC,17,2,0,1,0,0,3
2015-16,Rayo Vallecano,17,0,2,0,0,1,0
2015-16,Villarreal CF,17,1,0,1,0,0,3
2015-16,Atlético Madrid,18,1,0,1,0,0,3
2015-16,RCD Español,18,0,0,0,1,0,1
2015-16,Málaga CF,18,2,0,1,0,0,3
2015-16,Athletic Club Bilbao,18,2,2,0,1,0,1
2015-16,Real Betis,18,0,4,0,0,1,0
2015-16,Granada CF,18,2,1,1,0,0,3
2015-16,RCD La Coruña,18,1,2,0,0,1,0
2015-16,Valencia CF,18,2,2,0,1,0,1
2015-16,Rayo Vallecano,18,2,2,0,1,0,1
2015-16,Sporting Gijón,17,1,2,0,0,1,0
2015-16,FC Barcelona,18,4,0,1,0,0,3
2015-16,Getafe CF,19,1,0,1,0,0,3
2015-16,Levante UD,19,2,1,1,0,0,3
2015-16,Real Madrid CF,19,5,0,1,0,0,3
2015-16,Sevilla FC,19,2,0,1,0,0,3
2015-16,RC Celta Vigo,19,0,2,0,0,1,0
2015-16,SD Eibar,19,2,1,1,0,0,3
2015-16,UD Las Palmas,19,1,1,0,1,0,1
2015-16,Real Sociedad,19,2,0,1,0,0,3
2015-16,Villarreal CF,19,2,0,1,0,0,3
2015-16,RC Celta Vigo,20,4,3,1,0,0,3
2015-16,Sevilla FC,20,2,1,1,0,0,3
2015-16,Real Sociedad,20,1,1,0,1,0,1
2015-16,Villarreal CF,20,0,0,0,1,0,1
2015-16,FC Barcelona,19,6,0,1,0,0,3
2015-16,Getafe CF,20,3,1,1,0,0,3
2015-16,UD Las Palmas,20,0,3,0,0,1,0
2015-16,Real Madrid CF,20,5,1,1,0,0,3
2015-16,Valencia CF,20,2,2,0,1,0,1
2015-16,SD Eibar,20,5,1,1,0,0,3
2015-16,Sporting Gijón,20,5,1,1,0,0,3
2015-16,RCD Español,21,2,2,0,1,0,1
2015-16,Granada CF,21,3,2,1,0,0,3
2015-16,Málaga CF,21,1,2,0,0,1,0
2015-16,Rayo Vallecano,21,3,0,1,0,0,3
2015-16,Athletic Club Bilbao,21,5,2,1,0,0,3
2015-16,Atlético Madrid,21,0,0,0,1,0,1
2015-16,Real Betis,21,1,1,0,1,0,1
2015-16,RCD La Coruña,21,1,1,0,1,0,1
2015-16,Levante UD,21,3,2,1,0,0,3
2015-16,FC Barcelona,21,2,1,1,0,0,3
2015-16,SD Eibar,22,1,2,0,0,1,0
2015-16,Getafe CF,22,0,1,0,0,1,0
2015-16,Real Sociedad,22,2,1,1,0,0,3
2015-16,Villarreal CF,22,1,0,1,0,0,3
2015-16,UD Las Palmas,22,2,1,1,0,0,3
2015-16,Real Madrid CF,22,6,0,1,0,0,3
2015-16,Sevilla FC,22,3,1,1,0,0,3
2015-16,Valencia CF,22,0,1,0,0,1,0
2015-16,RCD La Coruña,22,2,2,0,1,0,1
2015-16,Málaga CF,23,3,0,1,0,0,3
2015-16,Athletic Club Bilbao,23,0,0,0,1,0,1
2015-16,Atlético Madrid,23,3,1,1,0,0,3
2015-16,Sporting Gijón,22,1,1,0,1,0,1
2015-16,Rayo Vallecano,23,2,0,1,0,0,3
2015-16,Real Betis,23,1,0,1,0,0,3
2015-16,RC Celta Vigo,23,1,1,0,1,0,1
2015-16,Granada CF,23,1,2,0,0,1,0
2015-16,Levante UD,23,0,2,0,0,1,0
2015-16,RCD Español,23,0,5,0,0,1,0
2015-16,Sporting Gijón,23,2,2,0,1,0,1
2015-16,RCD La Coruña,24,2,2,0,1,0,1
2015-16,Real Madrid CF,24,4,2,1,0,0,3
2015-16,Valencia CF,24,2,1,1,0,0,3
2015-16,Villarreal CF,24,1,0,1,0,0,3
2015-16,FC Barcelona,23,6,1,1,0,0,3
2015-16,SD Eibar,24,2,0,1,0,0,3
2015-16,Getafe CF,24,0,1,0,0,1,0
2015-16,Sevilla FC,24,2,0,1,0,0,3
2015-16,Real Sociedad,24,3,0,1,0,0,3
2015-16,Sporting Gijón,24,1,3,0,0,1,0
2015-16,Levante UD,25,3,0,1,0,0,3
2015-16,Real Betis,25,1,1,0,1,0,1
2015-16,RC Celta Vigo,25,3,2,1,0,0,3
2015-16,RCD Español,25,1,0,1,0,0,3
2015-16,UD Las Palmas,25,1,2,0,0,1,0
2015-16,Athletic Club Bilbao,25,0,1,0,0,1,0
2015-16,Atlético Madrid,25,0,0,0,1,0,1
2015-16,Granada CF,25,1,2,0,0,1,0
2015-16,Málaga CF,25,1,1,0,1,0,1
2015-16,Rayo Vallecano,25,2,2,0,1,0,1
2015-16,SD Eibar,26,0,1,0,0,1,0
2015-16,Real Betis,26,2,2,0,1,0,1
2015-16,Getafe CF,26,0,1,0,0,1,0
2015-16,Real Madrid CF,26,0,1,0,0,1,0
2015-16,Real Sociedad,26,1,1,0,1,0,1
2015-16,Sporting Gijón,26,2,4,0,0,1,0
2015-16,FC Barcelona,26,2,1,1,0,0,3
2015-16,RCD La Coruña,26,0,1,0,0,1,0
2015-16,Valencia CF,26,0,3,0,0,1,0
2015-16,Villarreal CF,26,3,0,1,0,0,3
2015-16,Atlético Madrid,27,3,0,1,0,0,3
2015-16,UD Las Palmas,27,4,0,1,0,0,3
2015-16,Athletic Club Bilbao,27,4,1,1,0,0,3
2015-16,RC Celta Vigo,27,0,0,0,1,0,1
2015-16,Levante UD,27,1,3,0,0,1,0
2015-16,Málaga CF,27,1,2,0,0,1,0
2015-16,Sevilla FC,27,1,0,1,0,0,3
2015-16,RCD Español,27,0,3,0,0,1,0
2015-16,Granada CF,27,2,0,1,0,0,3
2015-16,Rayo Vallecano,27,1,5,0,0,1,0
2015-16,Getafe CF,28,1,1,0,1,0,1
2015-16,RCD La Coruña,28,3,3,0,1,0,1
2015-16,Real Madrid CF,28,7,1,1,0,0,3
2015-16,Villarreal CF,28,0,1,0,0,1,0
2015-16,Real Betis,28,2,0,1,0,0,3
2015-16,SD Eibar,28,0,4,0,0,1,0
2015-16,Real Sociedad,28,1,1,0,1,0,1
2015-16,Sporting Gijón,28,0,2,0,0,1,0
2015-16,Valencia CF,28,1,3,0,0,1,0
2015-16,RCD Español,28,2,1,1,0,0,3
2015-16,Málaga CF,29,1,0,1,0,0,3
2015-16,Atlético Madrid,29,3,0,1,0,0,3
2015-16,FC Barcelona,29,6,0,1,0,0,3
2015-16,RC Celta Vigo,29,1,0,1,0,0,3
2015-16,Rayo Vallecano,29,1,1,0,1,0,1
2015-16,Athletic Club Bilbao,29,3,1,1,0,0,3
2015-16,UD Las Palmas,29,1,2,0,0,1,0
2015-16,Levante UD,29,1,0,1,0,0,3
2015-16,Sevilla FC,29,4,2,1,0,0,3
2015-16,Granada CF,29,1,1,0,1,0,1
2015-16,Getafe CF,30,1,1,0,1,0,1
2015-16,Real Betis,30,0,1,0,0,1,0
2015-16,Granada CF,30,2,2,0,1,0,1
2015-16,RCD La Coruña,30,2,1,1,0,0,3
2015-16,Real Sociedad,30,0,1,0,0,1,0
2015-16,Sporting Gijón,30,2,1,1,0,0,3
2015-16,RCD Español,30,2,1,1,0,0,3
2015-16,Real Madrid CF,30,4,0,1,0,0,3
2015-16,Valencia CF,30,0,2,0,0,1,0
2015-16,Villarreal CF,30,2,2,0,1,0,1
2015-16,Rayo Vallecano,31,2,0,1,0,0,3
2015-16,Atlético Madrid,31,5,1,1,0,0,3
2015-16,FC Barcelona,31,1,2,0,0,1,0
2015-16,RC Celta Vigo,31,1,1,0,1,0,1
2015-16,UD Las Palmas,31,2,1,1,0,0,3
2015-16,Athletic Club Bilbao,31,1,1,0,1,0,1
2015-16,SD Eibar,31,1,2,0,0,1,0
2015-16,Málaga CF,31,1,1,0,1,0,1
2015-16,Sevilla FC,31,1,2,0,0,1,0
2015-16,Levante UD,31,0,0,0,1,0,1
2015-16,Granada CF,32,0,0,0,1,0,1
2015-16,Real Betis,32,1,0,1,0,0,3
2015-16,RCD Español,32,1,3,0,0,1,0
2015-16,Real Madrid CF,32,4,0,1,0,0,3
2015-16,Real Sociedad,32,1,0,1,0,0,3
2015-16,Athletic Club Bilbao,32,1,0,1,0,0,3
2015-16,Sporting Gijón,32,0,1,0,0,1,0
2015-16,Valencia CF,32,2,1,1,0,0,3
2015-16,Villarreal CF,32,2,0,1,0,0,3
2015-16,RCD La Coruña,32,1,3,0,0,1,0
2015-16,Levante UD,33,2,1,1,0,0,3
2015-16,RC Celta Vigo,33,1,1,0,1,0,1
2015-16,SD Eibar,33,2,1,1,0,0,3
2015-16,Getafe CF,33,1,5,0,0,1,0
2015-16,UD Las Palmas,33,1,1,0,1,0,1
2015-16,Atlético Madrid,33,3,0,1,0,0,3
2015-16,FC Barcelona,33,1,2,0,0,1,0
2015-16,Málaga CF,33,0,1,0,0,1,0
2015-16,Sevilla FC,33,1,1,0,1,0,1
2015-16,Rayo Vallecano,33,2,1,1,0,0,3
2015-16,Real Betis,34,1,0,1,0,0,3
2015-16,RCD Español,34,1,1,0,1,0,1
2015-16,Athletic Club Bilbao,34,0,1,0,0,1,0
2015-16,RCD La Coruña,34,0,8,0,0,1,0
2015-16,Málaga CF,34,1,1,0,1,0,1
2015-16,Real Madrid CF,34,3,0,1,0,0,3
2015-16,Sporting Gijón,34,2,1,1,0,0,3
2015-16,Valencia CF,34,4,0,1,0,0,3
2015-16,Granada CF,34,5,1,1,0,0,3
2015-16,Real Sociedad,34,1,2,0,0,1,0
2015-16,UD Las Palmas,35,4,0,1,0,0,3
2015-16,Atlético Madrid,35,1,0,1,0,0,3
2015-16,FC Barcelona,35,6,0,1,0,0,3
2015-16,SD Eibar,35,1,1,0,1,0,1
2015-16,Rayo Vallecano,35,2,3,0,0,1,0
2015-16,Getafe CF,35,2,2,0,1,0,1
2015-16,Levante UD,35,2,2,0,1,0,1
2015-16,Sevilla FC,35,2,0,1,0,0,3
2015-16,Villarreal CF,35,0,0,0,1,0,1
2015-16,RC Celta Vigo,35,2,1,1,0,0,3
2015-16,Sporting Gijón,36,2,0,1,0,0,3
2015-16,Atlético Madrid,36,1,0,1,0,0,3
2015-16,Real Betis,36,0,2,0,0,1,0
2015-16,Granada CF,36,3,2,1,0,0,3
2015-16,Real Sociedad,36,0,1,0,0,1,0
2015-16,Athletic Club Bilbao,36,2,1,1,0,0,3
2015-16,RCD Español,36,1,0,1,0,0,3
2015-16,RCD La Coruña,36,0,2,0,0,1,0
2015-16,Valencia CF,36,0,2,0,0,1,0
2015-16,Málaga CF,36,3,1,1,0,0,3
2015-16,FC Barcelona,37,5,0,1,0,0,3
2015-16,RC Celta Vigo,37,1,0,1,0,0,3
2015-16,SD Eibar,37,1,1,0,1,0,1
2015-16,Getafe CF,37,1,1,0,1,0,1
2015-16,UD Las Palmas,37,0,0,0,1,0,1
2015-16,Levante UD,37,2,1,1,0,0,3
2015-16,Real Madrid CF,37,3,2,1,0,0,3
2015-16,Sevilla FC,37,1,4,0,0,1,0
2015-16,Real Sociedad,37,2,1,1,0,0,3
2015-16,Villarreal CF,37,0,2,0,0,1,0
2015-16,Valencia CF,38,0,1,0,0,1,0
2015-16,Athletic Club Bilbao,38,3,1,1,0,0,3
2015-16,Atlético Madrid,38,2,0,1,0,0,3
2015-16,Granada CF,38,0,3,0,0,1,0
2015-16,RCD La Coruña,38,0,2,0,0,1,0
2015-16,Real Betis,38,2,1,1,0,0,3
2015-16,RCD Español,38,4,2,1,0,0,3
2015-16,Málaga CF,38,4,1,1,0,0,3
2015-16,Sporting Gijón,38,2,0,1,0,0,3
2015-16,Rayo Vallecano,38,3,1,1,0,0,3
2016-17,RCD La Coruña,1,2,1,1,0,0,3
2016-17,Málaga CF,1,1,1,0,1,0,1
2016-17,FC Barcelona,1,6,2,1,0,0,3
2016-17,Granada CF,1,1,1,0,1,0,1
2016-17,Sevilla FC,1,6,4,1,0,0,3
2016-17,Atlético Madrid,1,1,1,0,1,0,1
2016-17,Real Sociedad,1,0,3,0,0,1,0
2016-17,Sporting Gijón,1,2,1,1,0,0,3
2016-17,RC Celta Vigo,1,0,1,0,0,1,0
2016-17,Valencia CF,1,2,4,0,0,1,0
2016-17,Real Betis,2,0,0,0,1,0,1
2016-17,RCD Español,2,2,2,0,1,0,1
2016-17,SD Eibar,2,1,0,1,0,0,3
2016-17,CD Leganés,2,0,0,0,1,0,1
2016-17,CA Osasuna,2,0,2,0,0,1,0
2016-17,Real Madrid CF,2,2,1,1,0,0,3
2016-17,Deportivo Alavés,2,0,0,0,1,0,1
2016-17,Athletic Club Bilbao,2,0,1,0,0,1,0
2016-17,UD Las Palmas,2,5,1,1,0,0,3
